canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,shadow_index,shadow_text
EA-154,personality_profile_154,STG 4.3.4.2,Op-For Planning,Flight — Op-For Planning,Op-For Planning,Understanding opponents sharpens resilient strategies.,1,catastrophizing rare risks
EA-154,personality_profile_154,STG 4.3.4.2,Op-For Planning,Flight — Op-For Planning,Op-For Planning,Understanding opponents sharpens resilient strategies.,2,overengineering plans that slow action
EA-154,personality_profile_154,STG 4.3.4.2,Op-For Planning,Flight — Op-For Planning,Op-For Planning,Understanding opponents sharpens resilient strategies.,3,confirmation bias toward familiar threats
EA-154,personality_profile_154,STG 4.3.4.2,Op-For Planning,Flight — Op-For Planning,Op-For Planning,Understanding opponents sharpens resilient strategies.,4,insufficient sunset of obsolete contingencies
EA-154,personality_profile_154,STG 4.3.4.2,Op-For Planning,Flight — Op-For Planning,Op-For Planning,Understanding opponents sharpens resilient strategies.,5,under-communicating residual risk
EA-155,personality_profile_155,STG 4.3.4.3,Exigency Planning,Flight — Exigency Planning,Exigency Planning,Preparedness underpins resilience and swift recovery.,1,over-indexes on control and centralization
EA-155,personality_profile_155,STG 4.3.4.3,Exigency Planning,Flight — Exigency Planning,Exigency Planning,Preparedness underpins resilience and swift recovery.,2,creates plan bloat that slows execution
EA-155,personality_profile_155,STG 4.3.4.3,Exigency Planning,Flight — Exigency Planning,Exigency Planning,Preparedness underpins resilience and swift recovery.,3,treats every risk as imminent
EA-155,personality_profile_155,STG 4.3.4.3,Exigency Planning,Flight — Exigency Planning,Exigency Planning,Preparedness underpins resilience and swift recovery.,4,under-invests in recovery and aftercare
EA-155,personality_profile_155,STG 4.3.4.3,Exigency Planning,Flight — Exigency Planning,Exigency Planning,Preparedness underpins resilience and swift recovery.,5,neglects psychological safety during drills
EA-156,personality_profile_156,STG 4.3.5.1,Forward Thinking,Rescue from Without — Forward Thinking,Forward Thinking,Anticipating threats turns crises into opportunities for decisive action.,1,overweights distant risks vs. near-term priorities
EA-156,personality_profile_156,STG 4.3.5.1,Forward Thinking,Rescue from Without — Forward Thinking,Forward Thinking,Anticipating threats turns crises into opportunities for decisive action.,2,planning drag that delays execution
EA-156,personality_profile_156,STG 4.3.5.1,Forward Thinking,Rescue from Without — Forward Thinking,Forward Thinking,Anticipating threats turns crises into opportunities for decisive action.,3,confirmation bias toward preferred futures
EA-156,personality_profile_156,STG 4.3.5.1,Forward Thinking,Rescue from Without — Forward Thinking,Forward Thinking,Anticipating threats turns crises into opportunities for decisive action.,4,spreads resources too thin across contingencies
EA-156,personality_profile_156,STG 4.3.5.1,Forward Thinking,Rescue from Without — Forward Thinking,Forward Thinking,Anticipating threats turns crises into opportunities for decisive action.,5,neglects human factors while modeling
EA-157,personality_profile_157,STG 4.3.5.2,Inspirational Empathy,Rescue from Without — Inspirational Empathy,Inspirational Empathy,Compassionate leadership unites hearts when stakes are highest.,1,over-functioning as the emotional anchor
EA-157,personality_profile_157,STG 4.3.5.2,Inspirational Empathy,Rescue from Without — Inspirational Empathy,Inspirational Empathy,Compassionate leadership unites hearts when stakes are highest.,2,boundary blur in the name of harmony
EA-157,personality_profile_157,STG 4.3.5.2,Inspirational Empathy,Rescue from Without — Inspirational Empathy,Inspirational Empathy,Compassionate leadership unites hearts when stakes are highest.,3,decision latency to avoid hurting feelings
EA-157,personality_profile_157,STG 4.3.5.2,Inspirational Empathy,Rescue from Without — Inspirational Empathy,Inspirational Empathy,Compassionate leadership unites hearts when stakes are highest.,4,compassion fatigue from constant holding
EA-157,personality_profile_157,STG 4.3.5.2,Inspirational Empathy,Rescue from Without — Inspirational Empathy,Inspirational Empathy,Compassionate leadership unites hearts when stakes are highest.,5,indirectness when firm feedback is needed
EA-158,personality_profile_158,MAT 4.3,Self-Reflection,Rescue from Without — Self-Reflection,Inner Lighthouse,Turning inward reveals hidden wisdom that guides outward action.,1,over-isolates under stress
EA-158,personality_profile_158,MAT 4.3,Self-Reflection,Rescue from Without — Self-Reflection,Inner Lighthouse,Turning inward reveals hidden wisdom that guides outward action.,2,loops in analysis without action
EA-158,personality_profile_158,MAT 4.3,Self-Reflection,Rescue from Without — Self-Reflection,Inner Lighthouse,Turning inward reveals hidden wisdom that guides outward action.,3,treats reflection as private rather than shared learning
EA-158,personality_profile_158,MAT 4.3,Self-Reflection,Rescue from Without — Self-Reflection,Inner Lighthouse,Turning inward reveals hidden wisdom that guides outward action.,4,self-critique that drifts into shame
EA-158,personality_profile_158,MAT 4.3,Self-Reflection,Rescue from Without — Self-Reflection,Inner Lighthouse,Turning inward reveals hidden wisdom that guides outward action.,5,delays decisions awaiting perfect clarity
EA-159,personality_profile_159,STG 4.3.6.1,Stack Wins/Losses,Master of Two Worlds — Stack Wins/Losses,Stack Wins/Losses,Measuring outcomes reveals patterns to replicate success and address failure.,1,metric myopia—optimizing what’s easy to count
EA-159,personality_profile_159,STG 4.3.6.1,Stack Wins/Losses,Master of Two Worlds — Stack Wins/Losses,Stack Wins/Losses,Measuring outcomes reveals patterns to replicate success and address failure.,2,analysis paralysis delaying iteration
EA-159,personality_profile_159,STG 4.3.6.1,Stack Wins/Losses,Master of Two Worlds — Stack Wins/Losses,Stack Wins/Losses,Measuring outcomes reveals patterns to replicate success and address failure.,3,retro fatigue without behavior change
EA-159,personality_profile_159,STG 4.3.6.1,Stack Wins/Losses,Master of Two Worlds — Stack Wins/Losses,Stack Wins/Losses,Measuring outcomes reveals patterns to replicate success and address failure.,4,survivorship bias in win stories
EA-159,personality_profile_159,STG 4.3.6.1,Stack Wins/Losses,Master of Two Worlds — Stack Wins/Losses,Stack Wins/Losses,Measuring outcomes reveals patterns to replicate success and address failure.,5,underreporting near-misses and weak signals
EA-160,personality_profile_160,STG 4.3.6.2,Foresight,Master of Two Worlds — Foresight,Foresight,Anticipating future conditions ensures the Prophet’s guidance remains relevant across eras.,1,over-indexes distant possibilities over present priorities
EA-160,personality_profile_160,STG 4.3.6.2,Foresight,Master of Two Worlds — Foresight,Foresight,Anticipating future conditions ensures the Prophet’s guidance remains relevant across eras.,2,analysis drag from too many scenarios
EA-160,personality_profile_160,STG 4.3.6.2,Foresight,Master of Two Worlds — Foresight,Foresight,Anticipating future conditions ensures the Prophet’s guidance remains relevant across eras.,3,false precision from weak data
EA-160,personality_profile_160,STG 4.3.6.2,Foresight,Master of Two Worlds — Foresight,Foresight,Anticipating future conditions ensures the Prophet’s guidance remains relevant across eras.,4,confirmation bias toward preferred futures
EA-160,personality_profile_160,STG 4.3.6.2,Foresight,Master of Two Worlds — Foresight,Foresight,Anticipating future conditions ensures the Prophet’s guidance remains relevant across eras.,5,under-communicates limits and residual risks
EA-161,personality_profile_161,STG 5.1.1.1,Readiness,The Ordinary World — Readiness,Readiness,Assess your current state of mind and resources to prepare for the journey ahead.,1,lingers in planning over action
EA-161,personality_profile_161,STG 5.1.1.1,Readiness,The Ordinary World — Readiness,Readiness,Assess your current state of mind and resources to prepare for the journey ahead.,2,over-isolates during preparation
EA-161,personality_profile_161,STG 5.1.1.1,Readiness,The Ordinary World — Readiness,Readiness,Assess your current state of mind and resources to prepare for the journey ahead.,3,perfectionism before launch
EA-161,personality_profile_161,STG 5.1.1.1,Readiness,The Ordinary World — Readiness,Readiness,Assess your current state of mind and resources to prepare for the journey ahead.,4,neglects emotional check-ins
EA-161,personality_profile_161,STG 5.1.1.1,Readiness,The Ordinary World — Readiness,Readiness,Assess your current state of mind and resources to prepare for the journey ahead.,5,confuses readiness with certainty
EA-162,personality_profile_162,STG 5.1.1.2,Confirmation,The Call to Adventure — Confirmation,Confirmation,Solidify your decision to embark and gather initial support.,1,hesitation masked as ‘more info needed’
EA-162,personality_profile_162,STG 5.1.1.2,Confirmation,The Call to Adventure — Confirmation,Confirmation,Solidify your decision to embark and gather initial support.,2,seeking universal buy-in before moving
EA-162,personality_profile_162,STG 5.1.1.2,Confirmation,The Call to Adventure — Confirmation,Confirmation,Solidify your decision to embark and gather initial support.,3,over-reliance on external validation
EA-162,personality_profile_162,STG 5.1.1.2,Confirmation,The Call to Adventure — Confirmation,Confirmation,Solidify your decision to embark and gather initial support.,4,premature commitments without boundaries
EA-162,personality_profile_162,STG 5.1.1.2,Confirmation,The Call to Adventure — Confirmation,Confirmation,Solidify your decision to embark and gather initial support.,5,underestimating support systems required
EA-163,personality_profile_163,STG 5.1.1.3,Tumultuous Victory,The Ordinary World — Tumultuous Victory,Tumultuous Victory,Face and overcome your first real obstacle to build momentum.,1,victory-chasing that neglects recovery
EA-163,personality_profile_163,STG 5.1.1.3,Tumultuous Victory,The Ordinary World — Tumultuous Victory,Tumultuous Victory,Face and overcome your first real obstacle to build momentum.,2,over-isolation during critical calls
EA-163,personality_profile_163,STG 5.1.1.3,Tumultuous Victory,The Ordinary World — Tumultuous Victory,Tumultuous Victory,Face and overcome your first real obstacle to build momentum.,3,premature escalation when patience would yield more
EA-163,personality_profile_163,STG 5.1.1.3,Tumultuous Victory,The Ordinary World — Tumultuous Victory,Tumultuous Victory,Face and overcome your first real obstacle to build momentum.,4,under-communicating costs and tradeoffs
EA-163,personality_profile_163,STG 5.1.1.3,Tumultuous Victory,The Ordinary World — Tumultuous Victory,Tumultuous Victory,Face and overcome your first real obstacle to build momentum.,5,difficulty receiving help after an early win
EA-164,personality_profile_164,STG 5.1.2.1,Resilient Allegiance,The Call to Adventure — Resilient Allegiance,Resilient Allegiance,Develop steadfast loyalty and resilience as the journey begins.,1,white-knuckling through fatigue instead of resting
EA-164,personality_profile_164,STG 5.1.2.1,Resilient Allegiance,The Call to Adventure — Resilient Allegiance,Resilient Allegiance,Develop steadfast loyalty and resilience as the journey begins.,2,over-reliance on self—underusing allies
EA-164,personality_profile_164,STG 5.1.2.1,Resilient Allegiance,The Call to Adventure — Resilient Allegiance,Resilient Allegiance,Develop steadfast loyalty and resilience as the journey begins.,3,rigidity when conditions shift
EA-164,personality_profile_164,STG 5.1.2.1,Resilient Allegiance,The Call to Adventure — Resilient Allegiance,Resilient Allegiance,Develop steadfast loyalty and resilience as the journey begins.,4,taking on too much to prove loyalty
EA-164,personality_profile_164,STG 5.1.2.1,Resilient Allegiance,The Call to Adventure — Resilient Allegiance,Resilient Allegiance,Develop steadfast loyalty and resilience as the journey begins.,5,confusing endurance with silence about needs
EA-165,personality_profile_165,STG 5.1.2.2,Revitalized Hope,Reaction — Revitalized Hope,The Reignition,"Hope, made operational, becomes renewable energy for teams.",1,toxic positivity that ignores pain
EA-165,personality_profile_165,STG 5.1.2.2,Revitalized Hope,Reaction — Revitalized Hope,The Reignition,"Hope, made operational, becomes renewable energy for teams.",2,premature celebration that kills focus
EA-165,personality_profile_165,STG 5.1.2.2,Revitalized Hope,Reaction — Revitalized Hope,The Reignition,"Hope, made operational, becomes renewable energy for teams.",3,overreliance on vibes over evidence
EA-165,personality_profile_165,STG 5.1.2.2,Revitalized Hope,Reaction — Revitalized Hope,The Reignition,"Hope, made operational, becomes renewable energy for teams.",4,burnout from carrying others’ morale
EA-165,personality_profile_165,STG 5.1.2.2,Revitalized Hope,Reaction — Revitalized Hope,The Reignition,"Hope, made operational, becomes renewable energy for teams.",5,avoidance of necessary hard truths
EA-166,personality_profile_166,STG 5.1.2.3,Blind Beneficence,The Call to Adventure — Blind Beneficence,The Quiet Benefactor,"Give early, give precisely, give without needing the receipt.",1,over-giving past healthy limits
EA-166,personality_profile_166,STG 5.1.2.3,Blind Beneficence,The Call to Adventure — Blind Beneficence,The Quiet Benefactor,"Give early, give precisely, give without needing the receipt.",2,rescuing instead of empowering
EA-166,personality_profile_166,STG 5.1.2.3,Blind Beneficence,The Call to Adventure — Blind Beneficence,The Quiet Benefactor,"Give early, give precisely, give without needing the receipt.",3,hidden expectations for appreciation
EA-166,personality_profile_166,STG 5.1.2.3,Blind Beneficence,The Call to Adventure — Blind Beneficence,The Quiet Benefactor,"Give early, give precisely, give without needing the receipt.",4,misallocation from poor triage
EA-166,personality_profile_166,STG 5.1.2.3,Blind Beneficence,The Call to Adventure — Blind Beneficence,The Quiet Benefactor,"Give early, give precisely, give without needing the receipt.",5,neglecting own replenishment
EA-167,personality_profile_167,STG 5.1.3.1,Responsive Grace,Action — Responsive Grace,The Steady Hand,Grace under pressure converts doubt into aligned action.,1,people-pleasing to avoid necessary conflict
EA-167,personality_profile_167,STG 5.1.3.1,Responsive Grace,Action — Responsive Grace,The Steady Hand,Grace under pressure converts doubt into aligned action.,2,hesitation that delays clear decisions
EA-167,personality_profile_167,STG 5.1.3.1,Responsive Grace,Action — Responsive Grace,The Steady Hand,Grace under pressure converts doubt into aligned action.,3,empathy overreach leading to fatigue
EA-167,personality_profile_167,STG 5.1.3.1,Responsive Grace,Action — Responsive Grace,The Steady Hand,Grace under pressure converts doubt into aligned action.,4,indirect feedback that muddies expectations
EA-167,personality_profile_167,STG 5.1.3.1,Responsive Grace,Action — Responsive Grace,The Steady Hand,Grace under pressure converts doubt into aligned action.,5,minimizing own needs while supporting others
EA-168,personality_profile_168,STG 5.1.3.2,Adaptable Analysis,Consequence — Adaptable Analysis,The Adaptive Strategist,"Flexible reasoning beats rigid certainty—update fast, decide clean.",1,analysis paralysis under ambiguity
EA-168,personality_profile_168,STG 5.1.3.2,Adaptable Analysis,Consequence — Adaptable Analysis,The Adaptive Strategist,"Flexible reasoning beats rigid certainty—update fast, decide clean.",2,endless reframing that delays execution
EA-168,personality_profile_168,STG 5.1.3.2,Adaptable Analysis,Consequence — Adaptable Analysis,The Adaptive Strategist,"Flexible reasoning beats rigid certainty—update fast, decide clean.",3,over-indexing on data while ignoring signals of morale
EA-168,personality_profile_168,STG 5.1.3.2,Adaptable Analysis,Consequence — Adaptable Analysis,The Adaptive Strategist,"Flexible reasoning beats rigid certainty—update fast, decide clean.",4,bias blindness when expertise feels threatened
EA-168,personality_profile_168,STG 5.1.3.2,Adaptable Analysis,Consequence — Adaptable Analysis,The Adaptive Strategist,"Flexible reasoning beats rigid certainty—update fast, decide clean.",5,context switching that fragments follow-through
EA-169,personality_profile_169,STG 5.1.3.3,Collective Competence,Refusal of the Call — Collective Competence,The Ensemble Engine,"Trust, shared context, and explicit ownership convert hesitant individuals into a confident unit.",1,consensus paralysis when decisions need a decider
EA-169,personality_profile_169,STG 5.1.3.3,Collective Competence,Refusal of the Call — Collective Competence,The Ensemble Engine,"Trust, shared context, and explicit ownership convert hesitant individuals into a confident unit.",2,overmeeting that drains execution energy
EA-169,personality_profile_169,STG 5.1.3.3,Collective Competence,Refusal of the Call — Collective Competence,The Ensemble Engine,"Trust, shared context, and explicit ownership convert hesitant individuals into a confident unit.",3,diffusion of responsibility at critical handoffs
EA-169,personality_profile_169,STG 5.1.3.3,Collective Competence,Refusal of the Call — Collective Competence,The Ensemble Engine,"Trust, shared context, and explicit ownership convert hesitant individuals into a confident unit.",4,conflict avoidance that hides real issues
EA-169,personality_profile_169,STG 5.1.3.3,Collective Competence,Refusal of the Call — Collective Competence,The Ensemble Engine,"Trust, shared context, and explicit ownership convert hesitant individuals into a confident unit.",5,groupthink that suppresses novel solutions
EA-170,personality_profile_170,STG 5.1.4.1,Mettle Energy,Pressure — Mettle Energy,The Tempered Core,"Resilience is forged under pressure and strengthened by mentors, allies, and repeatable habits.",1,white-knuckling through without support
EA-170,personality_profile_170,STG 5.1.4.1,Mettle Energy,Pressure — Mettle Energy,The Tempered Core,"Resilience is forged under pressure and strengthened by mentors, allies, and repeatable habits.",2,stoicism that hides real strain
EA-170,personality_profile_170,STG 5.1.4.1,Mettle Energy,Pressure — Mettle Energy,The Tempered Core,"Resilience is forged under pressure and strengthened by mentors, allies, and repeatable habits.",3,rigidity when tactics should adapt
EA-170,personality_profile_170,STG 5.1.4.1,Mettle Energy,Pressure — Mettle Energy,The Tempered Core,"Resilience is forged under pressure and strengthened by mentors, allies, and repeatable habits.",4,overreliance on endurance over recovery
EA-170,personality_profile_170,STG 5.1.4.1,Mettle Energy,Pressure — Mettle Energy,The Tempered Core,"Resilience is forged under pressure and strengthened by mentors, allies, and repeatable habits.",5,help-seeking only after burnout hits
EA-171,personality_profile_171,STG 5.1.4.2,Swift Determination,Pinch — Swift Determination,The First Mover,"In a pinch, decisive motion converts guidance into results.",1,moves so fast key signals get missed
EA-171,personality_profile_171,STG 5.1.4.2,Swift Determination,Pinch — Swift Determination,The First Mover,"In a pinch, decisive motion converts guidance into results.",2,steamrolls consultation in the name of speed
EA-171,personality_profile_171,STG 5.1.4.2,Swift Determination,Pinch — Swift Determination,The First Mover,"In a pinch, decisive motion converts guidance into results.",3,action addiction that crowds out reflection
EA-171,personality_profile_171,STG 5.1.4.2,Swift Determination,Pinch — Swift Determination,The First Mover,"In a pinch, decisive motion converts guidance into results.",4,team fatigue from perpetual urgency
EA-171,personality_profile_171,STG 5.1.4.2,Swift Determination,Pinch — Swift Determination,The First Mover,"In a pinch, decisive motion converts guidance into results.",5,"skips controls, creating downstream rework"
EA-172,personality_profile_172,STG 5.1.4.3,Dynamic Hustle,"Allies, Mentors, and Helpers — Dynamic Hustle",The Momentum Engine,"Sustained momentum emerges when systems, focus, and allies synchronize.",1,mistakes motion for progress
EA-172,personality_profile_172,STG 5.1.4.3,Dynamic Hustle,"Allies, Mentors, and Helpers — Dynamic Hustle",The Momentum Engine,"Sustained momentum emerges when systems, focus, and allies synchronize.",2,"over-schedules, leaving no recovery margin"
EA-172,personality_profile_172,STG 5.1.4.3,Dynamic Hustle,"Allies, Mentors, and Helpers — Dynamic Hustle",The Momentum Engine,"Sustained momentum emerges when systems, focus, and allies synchronize.",3,"optimizes locally, misaligns globally"
EA-172,personality_profile_172,STG 5.1.4.3,Dynamic Hustle,"Allies, Mentors, and Helpers — Dynamic Hustle",The Momentum Engine,"Sustained momentum emerges when systems, focus, and allies synchronize.",4,neglects creative incubation time
EA-172,personality_profile_172,STG 5.1.4.3,Dynamic Hustle,"Allies, Mentors, and Helpers — Dynamic Hustle",The Momentum Engine,"Sustained momentum emerges when systems, focus, and allies synchronize.",5,resists pausing to reassess the system
EA-173,personality_profile_173,MAT 5.1,Karma,The Crossing of the Threshold — Karma,The Turning of the Wheel,Actions have echoes. Crossing the threshold means choosing with awareness of consequence and designing options that learn.,1,drifts into fatalism or magical thinking
EA-173,personality_profile_173,MAT 5.1,Karma,The Crossing of the Threshold — Karma,The Turning of the Wheel,Actions have echoes. Crossing the threshold means choosing with awareness of consequence and designing options that learn.,2,over-controls outcomes; resists serendipity
EA-173,personality_profile_173,MAT 5.1,Karma,The Crossing of the Threshold — Karma,The Turning of the Wheel,Actions have echoes. Crossing the threshold means choosing with awareness of consequence and designing options that learn.,3,analysis paralysis at key thresholds
EA-173,personality_profile_173,MAT 5.1,Karma,The Crossing of the Threshold — Karma,The Turning of the Wheel,Actions have echoes. Crossing the threshold means choosing with awareness of consequence and designing options that learn.,4,moralizing others’ outcomes as deserved
EA-173,personality_profile_173,MAT 5.1,Karma,The Crossing of the Threshold — Karma,The Turning of the Wheel,Actions have echoes. Crossing the threshold means choosing with awareness of consequence and designing options that learn.,5,ignores randomness; confuses correlation with causation
EA-174,personality_profile_174,STG 5.2.1.1,Balanced Decisions,Push — Balanced Decisions,The Judicious Pivot,Clarity under pressure—structured choices that honor tradeoffs and consequences.,1,analysis paralysis under excessive options
EA-174,personality_profile_174,STG 5.2.1.1,Balanced Decisions,Push — Balanced Decisions,The Judicious Pivot,Clarity under pressure—structured choices that honor tradeoffs and consequences.,2,overweighting consensus at the cost of speed
EA-174,personality_profile_174,STG 5.2.1.1,Balanced Decisions,Push — Balanced Decisions,The Judicious Pivot,Clarity under pressure—structured choices that honor tradeoffs and consequences.,3,rigidity from clinging to initial frames
EA-174,personality_profile_174,STG 5.2.1.1,Balanced Decisions,Push — Balanced Decisions,The Judicious Pivot,Clarity under pressure—structured choices that honor tradeoffs and consequences.,4,false precision—numbers that outpace reality
EA-174,personality_profile_174,STG 5.2.1.1,Balanced Decisions,Push — Balanced Decisions,The Judicious Pivot,Clarity under pressure—structured choices that honor tradeoffs and consequences.,5,deferring hard calls to avoid friction
EA-175,personality_profile_175,STG 5.2.1.2,Responsibility,New world (set-up) — Responsibility,The Accountable Steward,"Ownership turns authority into safety and results—leaders make outcomes their duty, not their ego.",1,martyrdom and over-functioning (won’t delegate)
EA-175,personality_profile_175,STG 5.2.1.2,Responsibility,New world (set-up) — Responsibility,The Accountable Steward,"Ownership turns authority into safety and results—leaders make outcomes their duty, not their ego.",2,micromanaging that throttles initiative
EA-175,personality_profile_175,STG 5.2.1.2,Responsibility,New world (set-up) — Responsibility,The Accountable Steward,"Ownership turns authority into safety and results—leaders make outcomes their duty, not their ego.",3,taking blame without building systems
EA-175,personality_profile_175,STG 5.2.1.2,Responsibility,New world (set-up) — Responsibility,The Accountable Steward,"Ownership turns authority into safety and results—leaders make outcomes their duty, not their ego.",4,rigidity about process over people
EA-175,personality_profile_175,STG 5.2.1.2,Responsibility,New world (set-up) — Responsibility,The Accountable Steward,"Ownership turns authority into safety and results—leaders make outcomes their duty, not their ego.",5,hero complex that breeds quiet resentment
EA-176,personality_profile_176,STG 5.2.1.3,Elusive Intent,Fun and Games — Elusive Intent,The Unreadable,Strategic unpredictability preserves initiative without sacrificing ethics.,1,overuse of secrecy that erodes trust
EA-176,personality_profile_176,STG 5.2.1.3,Elusive Intent,Fun and Games — Elusive Intent,The Unreadable,Strategic unpredictability preserves initiative without sacrificing ethics.,2,analysis spirals that delay decisive moves
EA-176,personality_profile_176,STG 5.2.1.3,Elusive Intent,Fun and Games — Elusive Intent,The Unreadable,Strategic unpredictability preserves initiative without sacrificing ethics.,3,cleverness prioritized over mission clarity
EA-176,personality_profile_176,STG 5.2.1.3,Elusive Intent,Fun and Games — Elusive Intent,The Unreadable,Strategic unpredictability preserves initiative without sacrificing ethics.,4,ethical lines blurred under pressure
EA-176,personality_profile_176,STG 5.2.1.3,Elusive Intent,Fun and Games — Elusive Intent,The Unreadable,Strategic unpredictability preserves initiative without sacrificing ethics.,5,team confusion from excessive feints
EA-177,personality_profile_177,STG 5.2.2.1,Inspire Others’ Potential,Old World Contrast (Resolution) — Inspire Others’ Potential,The Spark-Bringer,"Great leaders multiply capacity by spotting strengths, creating safety, and giving talent oxygen to burn brighter.",1,overcoaches and removes healthy struggle
EA-177,personality_profile_177,STG 5.2.2.1,Inspire Others’ Potential,Old World Contrast (Resolution) — Inspire Others’ Potential,The Spark-Bringer,"Great leaders multiply capacity by spotting strengths, creating safety, and giving talent oxygen to burn brighter.",2,plays favorites with visibly high performers
EA-177,personality_profile_177,STG 5.2.2.1,Inspire Others’ Potential,Old World Contrast (Resolution) — Inspire Others’ Potential,The Spark-Bringer,"Great leaders multiply capacity by spotting strengths, creating safety, and giving talent oxygen to burn brighter.",3,sets stretch without scaffolding
EA-177,personality_profile_177,STG 5.2.2.1,Inspire Others’ Potential,Old World Contrast (Resolution) — Inspire Others’ Potential,The Spark-Bringer,"Great leaders multiply capacity by spotting strengths, creating safety, and giving talent oxygen to burn brighter.",4,confuses charisma with true empowerment
EA-177,personality_profile_177,STG 5.2.2.1,Inspire Others’ Potential,Old World Contrast (Resolution) — Inspire Others’ Potential,The Spark-Bringer,"Great leaders multiply capacity by spotting strengths, creating safety, and giving talent oxygen to burn brighter.",5,burns out from being everyone’s battery
EA-178,personality_profile_178,STG 5.2.2.2,Maven of Opportunities,Build-up (Set-up) — Maven of Opportunities,The Opportunity Maven,"Turn challenges into openings by scanning widely, debiasing your view, and keeping multiple options alive.",1,option overload leading to decision drag
EA-178,personality_profile_178,STG 5.2.2.2,Maven of Opportunities,Build-up (Set-up) — Maven of Opportunities,The Opportunity Maven,"Turn challenges into openings by scanning widely, debiasing your view, and keeping multiple options alive.",2,chasing novelty instead of value
EA-178,personality_profile_178,STG 5.2.2.2,Maven of Opportunities,Build-up (Set-up) — Maven of Opportunities,The Opportunity Maven,"Turn challenges into openings by scanning widely, debiasing your view, and keeping multiple options alive.",3,analysis paralysis in high-uncertainty contexts
EA-178,personality_profile_178,STG 5.2.2.2,Maven of Opportunities,Build-up (Set-up) — Maven of Opportunities,The Opportunity Maven,"Turn challenges into openings by scanning widely, debiasing your view, and keeping multiple options alive.",4,under-resourcing the best pathway
EA-178,personality_profile_178,STG 5.2.2.2,Maven of Opportunities,Build-up (Set-up) — Maven of Opportunities,The Opportunity Maven,"Turn challenges into openings by scanning widely, debiasing your view, and keeping multiple options alive.",5,anchoring on ‘blue sky’ while ignoring execution risk
EA-179,personality_profile_179,STG 5.2.2.3,Transformational Leadership,The Road of Trials — Transformational Leadership,The Transformation Architect,"Vision, sequenced change, and coalition-building turn intent into irreversible momentum.",1,grand visions without delivery rhythm
EA-179,personality_profile_179,STG 5.2.2.3,Transformational Leadership,The Road of Trials — Transformational Leadership,The Transformation Architect,"Vision, sequenced change, and coalition-building turn intent into irreversible momentum.",2,over-centralization that stifles ownership
EA-179,personality_profile_179,STG 5.2.2.3,Transformational Leadership,The Road of Trials — Transformational Leadership,The Transformation Architect,"Vision, sequenced change, and coalition-building turn intent into irreversible momentum.",3,underestimating change fatigue
EA-179,personality_profile_179,STG 5.2.2.3,Transformational Leadership,The Road of Trials — Transformational Leadership,The Transformation Architect,"Vision, sequenced change, and coalition-building turn intent into irreversible momentum.",4,mission creep from trying to fix everything
EA-179,personality_profile_179,STG 5.2.2.3,Transformational Leadership,The Road of Trials — Transformational Leadership,The Transformation Architect,"Vision, sequenced change, and coalition-building turn intent into irreversible momentum.",5,confusing charisma for alignment
EA-180,personality_profile_180,STG 5.2.3.1,Flow Through Alignment,Midpoint — Flow Through Alignment,The Flowwright,"Peak performance emerges when purpose, preparation, and presence lock into alignment—especially under supreme pressure.",1,overoptimization that resists improvisation
EA-180,personality_profile_180,STG 5.2.3.1,Flow Through Alignment,Midpoint — Flow Through Alignment,The Flowwright,"Peak performance emerges when purpose, preparation, and presence lock into alignment—especially under supreme pressure.",2,detachment mistaken for indifference
EA-180,personality_profile_180,STG 5.2.3.1,Flow Through Alignment,Midpoint — Flow Through Alignment,The Flowwright,"Peak performance emerges when purpose, preparation, and presence lock into alignment—especially under supreme pressure.",3,rigidity about routines and rituals
EA-180,personality_profile_180,STG 5.2.3.1,Flow Through Alignment,Midpoint — Flow Through Alignment,The Flowwright,"Peak performance emerges when purpose, preparation, and presence lock into alignment—especially under supreme pressure.",4,under-sharing inner strain with teammates
EA-180,personality_profile_180,STG 5.2.3.1,Flow Through Alignment,Midpoint — Flow Through Alignment,The Flowwright,"Peak performance emerges when purpose, preparation, and presence lock into alignment—especially under supreme pressure.",5,pushing past healthy limits to ‘stay in flow’
EA-181,personality_profile_181,STG 5.2.3.2,Resolute Persuasion,Reversal (resolution) — Resolute Persuasion,The Conviction Courier,"Turn hard-won insight into movement by speaking with clarity, care, and courage.",1,over-indexing on rhetoric over substance
EA-181,personality_profile_181,STG 5.2.3.2,Resolute Persuasion,Reversal (resolution) — Resolute Persuasion,The Conviction Courier,"Turn hard-won insight into movement by speaking with clarity, care, and courage.",2,pressuring agreement before trust is built
EA-181,personality_profile_181,STG 5.2.3.2,Resolute Persuasion,Reversal (resolution) — Resolute Persuasion,The Conviction Courier,"Turn hard-won insight into movement by speaking with clarity, care, and courage.",3,dismissing quiet dissent or fatigue signals
EA-181,personality_profile_181,STG 5.2.3.2,Resolute Persuasion,Reversal (resolution) — Resolute Persuasion,The Conviction Courier,"Turn hard-won insight into movement by speaking with clarity, care, and courage.",4,message drift when chasing consensus
EA-181,personality_profile_181,STG 5.2.3.2,Resolute Persuasion,Reversal (resolution) — Resolute Persuasion,The Conviction Courier,"Turn hard-won insight into movement by speaking with clarity, care, and courage.",5,performative conviction masking uncertainty
