canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,strength_index,strength_text
EA-222,personality_profile_222,STG 6.2.3.3,Ego Abandonment,Reaction (set-up) — Ego Abandonment,The Empty Cup,"When you let go of being the hero, the work becomes heroic.",1,defers spotlight to elevate outcomes
EA-222,personality_profile_222,STG 6.2.3.3,Ego Abandonment,Reaction (set-up) — Ego Abandonment,The Empty Cup,"When you let go of being the hero, the work becomes heroic.",2,listens past praise to hear signal
EA-222,personality_profile_222,STG 6.2.3.3,Ego Abandonment,Reaction (set-up) — Ego Abandonment,The Empty Cup,"When you let go of being the hero, the work becomes heroic.",3,invites critique and integrates quickly
EA-222,personality_profile_222,STG 6.2.3.3,Ego Abandonment,Reaction (set-up) — Ego Abandonment,The Empty Cup,"When you let go of being the hero, the work becomes heroic.",4,shares authority and standards openly
EA-222,personality_profile_222,STG 6.2.3.3,Ego Abandonment,Reaction (set-up) — Ego Abandonment,The Empty Cup,"When you let go of being the hero, the work becomes heroic.",5,"keeps process sacred, ego optional"
EA-223,personality_profile_223,MAT 6.2,Transformation – On Death Ground,The Supreme Ordeal — Transformation – On Death Ground,The Death-Ground Chrysalis,"When retreat is impossible, identity molts; crisis becomes the cocoon that remakes you.",1,burns the boats—full commitment under constraint
EA-223,personality_profile_223,MAT 6.2,Transformation – On Death Ground,The Supreme Ordeal — Transformation – On Death Ground,The Death-Ground Chrysalis,"When retreat is impossible, identity molts; crisis becomes the cocoon that remakes you.",2,transmutes fear into focused action
EA-223,personality_profile_223,MAT 6.2,Transformation – On Death Ground,The Supreme Ordeal — Transformation – On Death Ground,The Death-Ground Chrysalis,"When retreat is impossible, identity molts; crisis becomes the cocoon that remakes you.",3,reconstructs identity around mission
EA-223,personality_profile_223,MAT 6.2,Transformation – On Death Ground,The Supreme Ordeal — Transformation – On Death Ground,The Death-Ground Chrysalis,"When retreat is impossible, identity molts; crisis becomes the cocoon that remakes you.",4,draws deep meaning from hardship
EA-223,personality_profile_223,MAT 6.2,Transformation – On Death Ground,The Supreme Ordeal — Transformation – On Death Ground,The Death-Ground Chrysalis,"When retreat is impossible, identity molts; crisis becomes the cocoon that remakes you.",5,models calm in existential stakes
EA-224,personality_profile_224,STG 6.2.4.1,Inspired Action,Action (conflict) — Inspired Action,The Storm-Forward Captain,"When the map burns, you move by signal and courage—intuition converts despair into the first decisive step.",1,initiates movement when others freeze
EA-224,personality_profile_224,STG 6.2.4.1,Inspired Action,Action (conflict) — Inspired Action,The Storm-Forward Captain,"When the map burns, you move by signal and courage—intuition converts despair into the first decisive step.",2,hears signal inside noise and acts on it
EA-224,personality_profile_224,STG 6.2.4.1,Inspired Action,Action (conflict) — Inspired Action,The Storm-Forward Captain,"When the map burns, you move by signal and courage—intuition converts despair into the first decisive step.",3,frames purpose so teams rally fast
EA-224,personality_profile_224,STG 6.2.4.1,Inspired Action,Action (conflict) — Inspired Action,The Storm-Forward Captain,"When the map burns, you move by signal and courage—intuition converts despair into the first decisive step.",4,chooses minimum viable decisive step
EA-224,personality_profile_224,STG 6.2.4.1,Inspired Action,Action (conflict) — Inspired Action,The Storm-Forward Captain,"When the map burns, you move by signal and courage—intuition converts despair into the first decisive step.",5,delegates with intent rather than orders
EA-225,personality_profile_225,STG 6.2.4.2,Fresh Starts,Dedication (resolution) — Fresh Starts,The Reset Architect,"Failure isn’t finale—it’s the lab note for a smarter beginning. Restart small, learn fast, recommit boldly.",1,restarts quickly with a cleaner scope
EA-225,personality_profile_225,STG 6.2.4.2,Fresh Starts,Dedication (resolution) — Fresh Starts,The Reset Architect,"Failure isn’t finale—it’s the lab note for a smarter beginning. Restart small, learn fast, recommit boldly.",2,tracks learning instead of defending ego
EA-225,personality_profile_225,STG 6.2.4.2,Fresh Starts,Dedication (resolution) — Fresh Starts,The Reset Architect,"Failure isn’t finale—it’s the lab note for a smarter beginning. Restart small, learn fast, recommit boldly.",3,uses simple metrics to guide pivots
EA-225,personality_profile_225,STG 6.2.4.2,Fresh Starts,Dedication (resolution) — Fresh Starts,The Reset Architect,"Failure isn’t finale—it’s the lab note for a smarter beginning. Restart small, learn fast, recommit boldly.",4,installs cues that make new habits stick
EA-225,personality_profile_225,STG 6.2.4.2,Fresh Starts,Dedication (resolution) — Fresh Starts,The Reset Architect,"Failure isn’t finale—it’s the lab note for a smarter beginning. Restart small, learn fast, recommit boldly.",5,invites peers to pressure-test the reset
EA-226,personality_profile_226,STG 6.2.4.3,Transparent,Atonement with the Father — Transparent,The Open Channel,Truth with care rebuilds trust; clarity over comfort; say the whole thing and listen like you mean it.,1,states reality plainly without theatrics
EA-226,personality_profile_226,STG 6.2.4.3,Transparent,Atonement with the Father — Transparent,The Open Channel,Truth with care rebuilds trust; clarity over comfort; say the whole thing and listen like you mean it.,2,pairs directness with genuine care
EA-226,personality_profile_226,STG 6.2.4.3,Transparent,Atonement with the Father — Transparent,The Open Channel,Truth with care rebuilds trust; clarity over comfort; say the whole thing and listen like you mean it.,3,builds psychological safety in conflict
EA-226,personality_profile_226,STG 6.2.4.3,Transparent,Atonement with the Father — Transparent,The Open Channel,Truth with care rebuilds trust; clarity over comfort; say the whole thing and listen like you mean it.,4,"listens to understand, not to reload"
EA-226,personality_profile_226,STG 6.2.4.3,Transparent,Atonement with the Father — Transparent,The Open Channel,Truth with care rebuilds trust; clarity over comfort; say the whole thing and listen like you mean it.,5,turns feedback into shared standards
EA-227,personality_profile_227,STG 6.2.5.1,Growth,Trials — Growth,The Upward Spiral,"Setbacks become raw material; you iterate, integrate, and rise.",1,hunts feedback and integrates it quickly
EA-227,personality_profile_227,STG 6.2.5.1,Growth,Trials — Growth,The Upward Spiral,"Setbacks become raw material; you iterate, integrate, and rise.",2,turns mistakes into next-step checklists
EA-227,personality_profile_227,STG 6.2.5.1,Growth,Trials — Growth,The Upward Spiral,"Setbacks become raw material; you iterate, integrate, and rise.",3,tracks visible habits and invisible beliefs
EA-227,personality_profile_227,STG 6.2.5.1,Growth,Trials — Growth,The Upward Spiral,"Setbacks become raw material; you iterate, integrate, and rise.",4,sustains effort with cadence not drama
EA-227,personality_profile_227,STG 6.2.5.1,Growth,Trials — Growth,The Upward Spiral,"Setbacks become raw material; you iterate, integrate, and rise.",5,models a learn-out-loud culture
EA-228,personality_profile_228,STG 6.2.5.2,Challenge,Pinch — Challenge,The Constraint Breaker,Constraints aren’t cages—they’re blueprints for breakthroughs when you look twice and think once.,1,reframes blockers into solvable specs
EA-228,personality_profile_228,STG 6.2.5.2,Challenge,Pinch — Challenge,The Constraint Breaker,Constraints aren’t cages—they’re blueprints for breakthroughs when you look twice and think once.,2,"runs deliberate, bias-aware analysis"
EA-228,personality_profile_228,STG 6.2.5.2,Challenge,Pinch — Challenge,The Constraint Breaker,Constraints aren’t cages—they’re blueprints for breakthroughs when you look twice and think once.,3,prototypes quickly with tight feedback loops
EA-228,personality_profile_228,STG 6.2.5.2,Challenge,Pinch — Challenge,The Constraint Breaker,Constraints aren’t cages—they’re blueprints for breakthroughs when you look twice and think once.,4,keeps team calm and option-rich under stress
EA-228,personality_profile_228,STG 6.2.5.2,Challenge,Pinch — Challenge,The Constraint Breaker,Constraints aren’t cages—they’re blueprints for breakthroughs when you look twice and think once.,5,documents decisions and rationale for reuse
EA-229,personality_profile_229,STG 6.2.5.3,Limitless Potential,The Abyss — Limitless Potential,The Horizon Cartographer,"When the map ends, imagination drafts the next coast; vision turns abyss into frontier.",1,projects long arcs from sparse signals
EA-229,personality_profile_229,STG 6.2.5.3,Limitless Potential,The Abyss — Limitless Potential,The Horizon Cartographer,"When the map ends, imagination drafts the next coast; vision turns abyss into frontier.",2,keeps purpose central while exploring options
EA-229,personality_profile_229,STG 6.2.5.3,Limitless Potential,The Abyss — Limitless Potential,The Horizon Cartographer,"When the map ends, imagination drafts the next coast; vision turns abyss into frontier.",3,translates dreams into staged roadmaps
EA-229,personality_profile_229,STG 6.2.5.3,Limitless Potential,The Abyss — Limitless Potential,The Horizon Cartographer,"When the map ends, imagination drafts the next coast; vision turns abyss into frontier.",4,spots uncontested spaces others ignore
EA-229,personality_profile_229,STG 6.2.5.3,Limitless Potential,The Abyss — Limitless Potential,The Horizon Cartographer,"When the map ends, imagination drafts the next coast; vision turns abyss into frontier.",5,"rallies allies with clear, vivid direction"
EA-230,personality_profile_230,STG 6.2.6.1,Vigilance,Darkest Moment — Vigilance,The Midnight Sentinel,"Hold the line when the lights flicker; protect the progress, scan for threat, and buy tomorrow a chance.",1,anticipates failure modes before they cascade
EA-230,personality_profile_230,STG 6.2.6.1,Vigilance,Darkest Moment — Vigilance,The Midnight Sentinel,"Hold the line when the lights flicker; protect the progress, scan for threat, and buy tomorrow a chance.",2,sets guardrails that prevent backsliding
EA-230,personality_profile_230,STG 6.2.6.1,Vigilance,Darkest Moment — Vigilance,The Midnight Sentinel,"Hold the line when the lights flicker; protect the progress, scan for threat, and buy tomorrow a chance.",3,keeps composure when signals spike
EA-230,personality_profile_230,STG 6.2.6.1,Vigilance,Darkest Moment — Vigilance,The Midnight Sentinel,"Hold the line when the lights flicker; protect the progress, scan for threat, and buy tomorrow a chance.",4,protects hard-won gains with redundancy
EA-230,personality_profile_230,STG 6.2.6.1,Vigilance,Darkest Moment — Vigilance,The Midnight Sentinel,"Hold the line when the lights flicker; protect the progress, scan for threat, and buy tomorrow a chance.",5,communicates clearly under pressure
EA-231,personality_profile_231,STG 6.2.6.2,Reevaluation,Power Within — Reevaluation,The Still Water Appraiser,"Silence sharpens power; pause, review, and make the one change that moves everything.",1,creates space to think before acting
EA-231,personality_profile_231,STG 6.2.6.2,Reevaluation,Power Within — Reevaluation,The Still Water Appraiser,"Silence sharpens power; pause, review, and make the one change that moves everything.",2,extracts lessons quickly from outcomes
EA-231,personality_profile_231,STG 6.2.6.2,Reevaluation,Power Within — Reevaluation,The Still Water Appraiser,"Silence sharpens power; pause, review, and make the one change that moves everything.",3,sees root causes beneath surface events
EA-231,personality_profile_231,STG 6.2.6.2,Reevaluation,Power Within — Reevaluation,The Still Water Appraiser,"Silence sharpens power; pause, review, and make the one change that moves everything.",4,updates plans with surgical tweaks
EA-231,personality_profile_231,STG 6.2.6.2,Reevaluation,Power Within — Reevaluation,The Still Water Appraiser,"Silence sharpens power; pause, review, and make the one change that moves everything.",5,models composure that steadies the team
EA-232,personality_profile_232,STG 6.2.6.3,Security,Break into 3 — Security,The Boon Sentinel,"Protect the win: fortify, simplify, and make success repeatable before you scale.",1,spots single points of failure fast
EA-232,personality_profile_232,STG 6.2.6.3,Security,Break into 3 — Security,The Boon Sentinel,"Protect the win: fortify, simplify, and make success repeatable before you scale.",2,designs checklists that actually get used
EA-232,personality_profile_232,STG 6.2.6.3,Security,Break into 3 — Security,The Boon Sentinel,"Protect the win: fortify, simplify, and make success repeatable before you scale.",3,builds redundancy without bureaucracy
EA-232,personality_profile_232,STG 6.2.6.3,Security,Break into 3 — Security,The Boon Sentinel,"Protect the win: fortify, simplify, and make success repeatable before you scale.",4,"tests under stress, not in theory"
EA-232,personality_profile_232,STG 6.2.6.3,Security,Break into 3 — Security,The Boon Sentinel,"Protect the win: fortify, simplify, and make success repeatable before you scale.",5,turns best practices into living habits
EA-233,personality_profile_233,STG 6.2.7.1,Contentment,Action — Contentment,The Quiet Well,Satisfaction isn’t the finish line—it’s the stable platform that lets you leap farther without grasping.,1,radiates calm focus under pressure
EA-233,personality_profile_233,STG 6.2.7.1,Contentment,Action — Contentment,The Quiet Well,Satisfaction isn’t the finish line—it’s the stable platform that lets you leap farther without grasping.,2,sustains effort without frantic urgency
EA-233,personality_profile_233,STG 6.2.7.1,Contentment,Action — Contentment,The Quiet Well,Satisfaction isn’t the finish line—it’s the stable platform that lets you leap farther without grasping.,3,celebrates progress to fuel the next push
EA-233,personality_profile_233,STG 6.2.7.1,Contentment,Action — Contentment,The Quiet Well,Satisfaction isn’t the finish line—it’s the stable platform that lets you leap farther without grasping.,4,anchors teams in gratitude and perspective
EA-233,personality_profile_233,STG 6.2.7.1,Contentment,Action — Contentment,The Quiet Well,Satisfaction isn’t the finish line—it’s the stable platform that lets you leap farther without grasping.,5,chooses high-quality action over restless motion
EA-234,personality_profile_234,STG 6.2.7.2,Thirst for Knowledge,Converge — Thirst for Knowledge,The Seeker’s Lantern,Curiosity widens the map and sharpens the compass—questions become engines that pull you into wiser action.,1,asks catalytic questions that unlock options
EA-234,personality_profile_234,STG 6.2.7.2,Thirst for Knowledge,Converge — Thirst for Knowledge,The Seeker’s Lantern,Curiosity widens the map and sharpens the compass—questions become engines that pull you into wiser action.,2,connects patterns across domains quickly
EA-234,personality_profile_234,STG 6.2.7.2,Thirst for Knowledge,Converge — Thirst for Knowledge,The Seeker’s Lantern,Curiosity widens the map and sharpens the compass—questions become engines that pull you into wiser action.,3,"tests ideas with light, learn-first experiments"
EA-234,personality_profile_234,STG 6.2.7.2,Thirst for Knowledge,Converge — Thirst for Knowledge,The Seeker’s Lantern,Curiosity widens the map and sharpens the compass—questions become engines that pull you into wiser action.,4,translates research into crisp next actions
EA-234,personality_profile_234,STG 6.2.7.2,Thirst for Knowledge,Converge — Thirst for Knowledge,The Seeker’s Lantern,Curiosity widens the map and sharpens the compass—questions become engines that pull you into wiser action.,5,builds shared understanding through clear briefs
EA-235,personality_profile_235,STG 6.2.7.3,Center,Flight (Finale) — Center,The Stillpoint,"Balance isn’t standing still—it’s the constant, tiny corrections that keep you true while everything else moves.",1,stays steady under acceleration
EA-235,personality_profile_235,STG 6.2.7.3,Center,Flight (Finale) — Center,The Stillpoint,"Balance isn’t standing still—it’s the constant, tiny corrections that keep you true while everything else moves.",2,builds routines that protect peak focus
EA-235,personality_profile_235,STG 6.2.7.3,Center,Flight (Finale) — Center,The Stillpoint,"Balance isn’t standing still—it’s the constant, tiny corrections that keep you true while everything else moves.",3,balances urgency with recovery cycles
EA-235,personality_profile_235,STG 6.2.7.3,Center,Flight (Finale) — Center,The Stillpoint,"Balance isn’t standing still—it’s the constant, tiny corrections that keep you true while everything else moves.",4,keeps teams synchronized and on-tempo
EA-235,personality_profile_235,STG 6.2.7.3,Center,Flight (Finale) — Center,The Stillpoint,"Balance isn’t standing still—it’s the constant, tiny corrections that keep you true while everything else moves.",5,notices drift early and corrects lightly
EA-236,personality_profile_236,STG 6.2.8.1,Counter Deception,Battle (set-up) — Counter Deception,The False-Color Filter,Victory favors the patient analyst—see the pattern beneath the performance and the trap loses its teeth.,1,spots inconsistencies quickly without overreacting
EA-236,personality_profile_236,STG 6.2.8.1,Counter Deception,Battle (set-up) — Counter Deception,The False-Color Filter,Victory favors the patient analyst—see the pattern beneath the performance and the trap loses its teeth.,2,uses structured checks to prevent snap errors
EA-236,personality_profile_236,STG 6.2.8.1,Counter Deception,Battle (set-up) — Counter Deception,The False-Color Filter,Victory favors the patient analyst—see the pattern beneath the performance and the trap loses its teeth.,3,designs feints to test adversary intent
EA-236,personality_profile_236,STG 6.2.8.1,Counter Deception,Battle (set-up) — Counter Deception,The False-Color Filter,Victory favors the patient analyst—see the pattern beneath the performance and the trap loses its teeth.,4,stays calm when narratives conflict
EA-236,personality_profile_236,STG 6.2.8.1,Counter Deception,Battle (set-up) — Counter Deception,The False-Color Filter,Victory favors the patient analyst—see the pattern beneath the performance and the trap loses its teeth.,5,documents assumptions so they can be disproved fast
EA-237,personality_profile_237,STG 6.2.8.2,Constraint,Climax — Constraint,The Narrow Gate,Limits aren’t cages—they’re channels. Well-drawn boundaries turn scattered effort into decisive force.,1,channels energy through clearly defined lanes
EA-237,personality_profile_237,STG 6.2.8.2,Constraint,Climax — Constraint,The Narrow Gate,Limits aren’t cages—they’re channels. Well-drawn boundaries turn scattered effort into decisive force.,2,ruthlessly prioritizes the critical few over the trivial many
EA-237,personality_profile_237,STG 6.2.8.2,Constraint,Climax — Constraint,The Narrow Gate,Limits aren’t cages—they’re channels. Well-drawn boundaries turn scattered effort into decisive force.,3,uses constraints to spark creative solutions under pressure
EA-237,personality_profile_237,STG 6.2.8.2,Constraint,Climax — Constraint,The Narrow Gate,Limits aren’t cages—they’re channels. Well-drawn boundaries turn scattered effort into decisive force.,4,protects deep-work windows and team bandwidth
EA-237,personality_profile_237,STG 6.2.8.2,Constraint,Climax — Constraint,The Narrow Gate,Limits aren’t cages—they’re channels. Well-drawn boundaries turn scattered effort into decisive force.,5,prevents scope creep with crisp yes–if agreements
EA-238,personality_profile_238,MAT 6.3,Transformation — On Death Ground,Rescue from Without — Transformation (Death Ground),The Phoenix Threshold,End well to begin wiser—chosen endings and timely aid unlock a rebirth that no single hero could achieve alone.,1,names what must end and designs clean exits
EA-238,personality_profile_238,MAT 6.3,Transformation — On Death Ground,Rescue from Without — Transformation (Death Ground),The Phoenix Threshold,End well to begin wiser—chosen endings and timely aid unlock a rebirth that no single hero could achieve alone.,2,asks for and orchestrates help at the right moment
EA-238,personality_profile_238,MAT 6.3,Transformation — On Death Ground,Rescue from Without — Transformation (Death Ground),The Phoenix Threshold,End well to begin wiser—chosen endings and timely aid unlock a rebirth that no single hero could achieve alone.,3,turns loss into learning and structure
EA-238,personality_profile_238,MAT 6.3,Transformation — On Death Ground,Rescue from Without — Transformation (Death Ground),The Phoenix Threshold,End well to begin wiser—chosen endings and timely aid unlock a rebirth that no single hero could achieve alone.,4,builds antifragile teams that benefit from shocks
EA-238,personality_profile_238,MAT 6.3,Transformation — On Death Ground,Rescue from Without — Transformation (Death Ground),The Phoenix Threshold,End well to begin wiser—chosen endings and timely aid unlock a rebirth that no single hero could achieve alone.,5,ritualizes closure so momentum resumes without baggage
EA-239,personality_profile_239,STG 6.2.9.1,Learning,Resolution — Learning,The Bridge Scholar,"Learning is the elixir returned home—codify the hard-won insight, integrate it across worlds, and keep the flywheel turning.",1,turns experience into reusable frameworks
EA-239,personality_profile_239,STG 6.2.9.1,Learning,Resolution — Learning,The Bridge Scholar,"Learning is the elixir returned home—codify the hard-won insight, integrate it across worlds, and keep the flywheel turning.",2,builds habits that compound skill and insight
EA-239,personality_profile_239,STG 6.2.9.1,Learning,Resolution — Learning,The Bridge Scholar,"Learning is the elixir returned home—codify the hard-won insight, integrate it across worlds, and keep the flywheel turning.",3,teaches back to test and deepen understanding
EA-239,personality_profile_239,STG 6.2.9.1,Learning,Resolution — Learning,The Bridge Scholar,"Learning is the elixir returned home—codify the hard-won insight, integrate it across worlds, and keep the flywheel turning.",4,maps knowledge across domains to spark innovation
EA-239,personality_profile_239,STG 6.2.9.1,Learning,Resolution — Learning,The Bridge Scholar,"Learning is the elixir returned home—codify the hard-won insight, integrate it across worlds, and keep the flywheel turning.",5,balances exploration with disciplined practice
EA-240,personality_profile_240,STG 6.2.9.2,Craftiness,Master of Two Worlds — Craftiness,The Quiet Tactician,"Strategy that bridges realms—read the field, place leverage precisely, and design wins that endure without collateral damage.",1,spots hidden leverage and sequences plays
EA-240,personality_profile_240,STG 6.2.9.2,Craftiness,Master of Two Worlds — Craftiness,The Quiet Tactician,"Strategy that bridges realms—read the field, place leverage precisely, and design wins that endure without collateral damage.",2,pressure-tests plans with premortems and red-teams
EA-240,personality_profile_240,STG 6.2.9.2,Craftiness,Master of Two Worlds — Craftiness,The Quiet Tactician,"Strategy that bridges realms—read the field, place leverage precisely, and design wins that endure without collateral damage.",3,balances bold moves with graceful exits
EA-240,personality_profile_240,STG 6.2.9.2,Craftiness,Master of Two Worlds — Craftiness,The Quiet Tactician,"Strategy that bridges realms—read the field, place leverage precisely, and design wins that endure without collateral damage.",4,turns diagnosis into three coherent actions
EA-240,personality_profile_240,STG 6.2.9.2,Craftiness,Master of Two Worlds — Craftiness,The Quiet Tactician,"Strategy that bridges realms—read the field, place leverage precisely, and design wins that endure without collateral damage.",5,wins clean—minimizing friction and unintended harm
EA-241,personality_profile_241,STG 7.1.1.1,Renewed Hope,Intro — Renewed Hope,The Dawn Restorer,Hope isn’t a wish—it’s the disciplined restart that turns a fresh page into forward motion.,1,projects steady optimism without denial
EA-241,personality_profile_241,STG 7.1.1.1,Renewed Hope,Intro — Renewed Hope,The Dawn Restorer,Hope isn’t a wish—it’s the disciplined restart that turns a fresh page into forward motion.,2,restarts cleanly after setbacks
EA-241,personality_profile_241,STG 7.1.1.1,Renewed Hope,Intro — Renewed Hope,The Dawn Restorer,Hope isn’t a wish—it’s the disciplined restart that turns a fresh page into forward motion.,3,translates vision into small dependable habits
EA-241,personality_profile_241,STG 7.1.1.1,Renewed Hope,Intro — Renewed Hope,The Dawn Restorer,Hope isn’t a wish—it’s the disciplined restart that turns a fresh page into forward motion.,4,"models calm, future-facing leadership"
EA-241,personality_profile_241,STG 7.1.1.1,Renewed Hope,Intro — Renewed Hope,The Dawn Restorer,Hope isn’t a wish—it’s the disciplined restart that turns a fresh page into forward motion.,5,spotlights workable paths in complex situations
EA-242,personality_profile_242,STG 7.1.1.2,Recovery,Inciting Incident — Recovery,The Healer at Dawn,Healing isn’t erasing the wound—it’s rebuilding capacity around the scar and choosing the next step with care.,1,acknowledges pain without catastrophizing
EA-242,personality_profile_242,STG 7.1.1.2,Recovery,Inciting Incident — Recovery,The Healer at Dawn,Healing isn’t erasing the wound—it’s rebuilding capacity around the scar and choosing the next step with care.,2,creates safe routines that restore capacity
EA-242,personality_profile_242,STG 7.1.1.2,Recovery,Inciting Incident — Recovery,The Healer at Dawn,Healing isn’t erasing the wound—it’s rebuilding capacity around the scar and choosing the next step with care.,3,enlists trustworthy allies and resources
EA-242,personality_profile_242,STG 7.1.1.2,Recovery,Inciting Incident — Recovery,The Healer at Dawn,Healing isn’t erasing the wound—it’s rebuilding capacity around the scar and choosing the next step with care.,4,translates setbacks into care plans
EA-242,personality_profile_242,STG 7.1.1.2,Recovery,Inciting Incident — Recovery,The Healer at Dawn,Healing isn’t erasing the wound—it’s rebuilding capacity around the scar and choosing the next step with care.,5,"models patient, steady progress"
EA-243,personality_profile_243,STG 7.1.1.3,Optimistic,The Ordinary World — Optimistic,The Bright Lens,Optimism isn’t denial; it’s disciplined sight—choosing the angle that reveals options and invites others to move.,1,projects steady hope under ambiguity
EA-243,personality_profile_243,STG 7.1.1.3,Optimistic,The Ordinary World — Optimistic,The Bright Lens,Optimism isn’t denial; it’s disciplined sight—choosing the angle that reveals options and invites others to move.,2,reframes setbacks into actionable experiments
EA-243,personality_profile_243,STG 7.1.1.3,Optimistic,The Ordinary World — Optimistic,The Bright Lens,Optimism isn’t denial; it’s disciplined sight—choosing the angle that reveals options and invites others to move.,3,energizes groups with constructive language
EA-243,personality_profile_243,STG 7.1.1.3,Optimistic,The Ordinary World — Optimistic,The Bright Lens,Optimism isn’t denial; it’s disciplined sight—choosing the angle that reveals options and invites others to move.,4,spots bridges where others see walls
EA-243,personality_profile_243,STG 7.1.1.3,Optimistic,The Ordinary World — Optimistic,The Bright Lens,Optimism isn’t denial; it’s disciplined sight—choosing the angle that reveals options and invites others to move.,5,maintains morale without sugarcoating risks
EA-244,personality_profile_244,STG 7.1.2.1,Vision,The Call to Adventure — Vision,The Far Beacon,Vision is disciplined clarity—a precise picture of ‘why’ and ‘where’ that turns scattered effort into aligned motion.,1,distills complex signals into a single compelling direction
EA-244,personality_profile_244,STG 7.1.2.1,Vision,The Call to Adventure — Vision,The Far Beacon,Vision is disciplined clarity—a precise picture of ‘why’ and ‘where’ that turns scattered effort into aligned motion.,2,aligns teams with plain-spoken purpose and milestones
EA-244,personality_profile_244,STG 7.1.2.1,Vision,The Call to Adventure — Vision,The Far Beacon,Vision is disciplined clarity—a precise picture of ‘why’ and ‘where’ that turns scattered effort into aligned motion.,3,anticipates second-order effects before committing
EA-244,personality_profile_244,STG 7.1.2.1,Vision,The Call to Adventure — Vision,The Far Beacon,Vision is disciplined clarity—a precise picture of ‘why’ and ‘where’ that turns scattered effort into aligned motion.,4,chooses constraints that increase focus and creativity
EA-244,personality_profile_244,STG 7.1.2.1,Vision,The Call to Adventure — Vision,The Far Beacon,Vision is disciplined clarity—a precise picture of ‘why’ and ‘where’ that turns scattered effort into aligned motion.,5,keeps ‘why’ visible in daily execution
EA-245,personality_profile_245,STG 7.1.2.2,Truth Finder,The Call to Adventure — Truth Finder,The Honest Edge,Truth isn’t a cudgel—it’s alignment: cutting through noise so choices land where reality actually lives.,1,separates signal from story under pressure
EA-245,personality_profile_245,STG 7.1.2.2,Truth Finder,The Call to Adventure — Truth Finder,The Honest Edge,Truth isn’t a cudgel—it’s alignment: cutting through noise so choices land where reality actually lives.,2,tests assumptions with disconfirming evidence
EA-245,personality_profile_245,STG 7.1.2.2,Truth Finder,The Call to Adventure — Truth Finder,The Honest Edge,Truth isn’t a cudgel—it’s alignment: cutting through noise so choices land where reality actually lives.,3,speaks hard truths without humiliation
EA-245,personality_profile_245,STG 7.1.2.2,Truth Finder,The Call to Adventure — Truth Finder,The Honest Edge,Truth isn’t a cudgel—it’s alignment: cutting through noise so choices land where reality actually lives.,4,updates positions quickly when data shifts
EA-245,personality_profile_245,STG 7.1.2.2,Truth Finder,The Call to Adventure — Truth Finder,The Honest Edge,Truth isn’t a cudgel—it’s alignment: cutting through noise so choices land where reality actually lives.,5,ties plans to measurable reality checks
EA-246,personality_profile_246,STG 7.1.2.3,Purity,The Call to Adventure — Purity,The Clear Signal,Simplicity isn’t small—it’s surgical: subtracting noise so every move serves the mission.,1,locks attention on the highest‐leverage objective
EA-246,personality_profile_246,STG 7.1.2.3,Purity,The Call to Adventure — Purity,The Clear Signal,Simplicity isn’t small—it’s surgical: subtracting noise so every move serves the mission.,2,cuts scope creep with principled ‘no’s’
EA-246,personality_profile_246,STG 7.1.2.3,Purity,The Call to Adventure — Purity,The Clear Signal,Simplicity isn’t small—it’s surgical: subtracting noise so every move serves the mission.,3,converts complexity into a simple operating picture
EA-246,personality_profile_246,STG 7.1.2.3,Purity,The Call to Adventure — Purity,The Clear Signal,Simplicity isn’t small—it’s surgical: subtracting noise so every move serves the mission.,4,signals clean intent that stakeholders can trust
EA-246,personality_profile_246,STG 7.1.2.3,Purity,The Call to Adventure — Purity,The Clear Signal,Simplicity isn’t small—it’s surgical: subtracting noise so every move serves the mission.,5,sustains deep work without ambient noise
EA-247,personality_profile_247,STG 7.1.3.1,Diligence,Refusal of the Call — Diligence,The Long March,Diligence is courage in slow motion—choosing traction over theatrics when the mission feels too big.,1,keeps promises to the process when mood dips
EA-247,personality_profile_247,STG 7.1.3.1,Diligence,Refusal of the Call — Diligence,The Long March,Diligence is courage in slow motion—choosing traction over theatrics when the mission feels too big.,2,translates vision into reliable daily traction
EA-247,personality_profile_247,STG 7.1.3.1,Diligence,Refusal of the Call — Diligence,The Long March,Diligence is courage in slow motion—choosing traction over theatrics when the mission feels too big.,3,documents progress and compounds marginal gains
EA-247,personality_profile_247,STG 7.1.3.1,Diligence,Refusal of the Call — Diligence,The Long March,Diligence is courage in slow motion—choosing traction over theatrics when the mission feels too big.,4,stays calm under boring or grinding conditions
EA-247,personality_profile_247,STG 7.1.3.1,Diligence,Refusal of the Call — Diligence,The Long March,Diligence is courage in slow motion—choosing traction over theatrics when the mission feels too big.,5,builds credibility through follow-through
EA-248,personality_profile_248,STG 7.1.3.2,Abundant Emotion,Refusal of the Call — Abundant Emotion,The Open Cup,Feeling fully is not a detour—it’s the shortest path through; naming and honoring emotion converts inertia into intelligent action.,1,names and normalizes complex feelings in the room
EA-248,personality_profile_248,STG 7.1.3.2,Abundant Emotion,Refusal of the Call — Abundant Emotion,The Open Cup,Feeling fully is not a detour—it’s the shortest path through; naming and honoring emotion converts inertia into intelligent action.,2,stays present with grief or anger without shutting down
