canonical_id,profile_key,unique_identifier,specific_task_group_title,chapter_title,display_name,theme,growth_index,growth_text
EA-171,personality_profile_171,STG 5.1.4.2,Swift Determination,Pinch — Swift Determination,The First Mover,"In a pinch, decisive motion converts guidance into results.",3,state a hypothesis before every quick strike
EA-171,personality_profile_171,STG 5.1.4.2,Swift Determination,Pinch — Swift Determination,The First Mover,"In a pinch, decisive motion converts guidance into results.",4,invite a 2-minute pre-mortem for critical moves
EA-171,personality_profile_171,STG 5.1.4.2,Swift Determination,Pinch — Swift Determination,The First Mover,"In a pinch, decisive motion converts guidance into results.",5,separate reversible vs. irreversible decisions
EA-172,personality_profile_172,STG 5.1.4.3,Dynamic Hustle,"Allies, Mentors, and Helpers — Dynamic Hustle",The Momentum Engine,"Sustained momentum emerges when systems, focus, and allies synchronize.",1,pair velocity metrics with value metrics
EA-172,personality_profile_172,STG 5.1.4.3,Dynamic Hustle,"Allies, Mentors, and Helpers — Dynamic Hustle",The Momentum Engine,"Sustained momentum emerges when systems, focus, and allies synchronize.",2,schedule recovery and buffer time explicitly
EA-172,personality_profile_172,STG 5.1.4.3,Dynamic Hustle,"Allies, Mentors, and Helpers — Dynamic Hustle",The Momentum Engine,"Sustained momentum emerges when systems, focus, and allies synchronize.",3,run weekly system retros to remove friction
EA-172,personality_profile_172,STG 5.1.4.3,Dynamic Hustle,"Allies, Mentors, and Helpers — Dynamic Hustle",The Momentum Engine,"Sustained momentum emerges when systems, focus, and allies synchronize.",4,limit WIP to prevent thrash
EA-172,personality_profile_172,STG 5.1.4.3,Dynamic Hustle,"Allies, Mentors, and Helpers — Dynamic Hustle",The Momentum Engine,"Sustained momentum emerges when systems, focus, and allies synchronize.",5,share playbooks so momentum scales beyond you
EA-173,personality_profile_173,MAT 5.1,Karma,The Crossing of the Threshold — Karma,The Turning of the Wheel,Actions have echoes. Crossing the threshold means choosing with awareness of consequence and designing options that learn.,1,prefer reversible moves before irreversible commitments
EA-173,personality_profile_173,MAT 5.1,Karma,The Crossing of the Threshold — Karma,The Turning of the Wheel,Actions have echoes. Crossing the threshold means choosing with awareness of consequence and designing options that learn.,2,separate responsibility from blame in reviews
EA-173,personality_profile_173,MAT 5.1,Karma,The Crossing of the Threshold — Karma,The Turning of the Wheel,Actions have echoes. Crossing the threshold means choosing with awareness of consequence and designing options that learn.,3,"run small, varied experiments to court luck"
EA-173,personality_profile_173,MAT 5.1,Karma,The Crossing of the Threshold — Karma,The Turning of the Wheel,Actions have echoes. Crossing the threshold means choosing with awareness of consequence and designing options that learn.,4,install pre-commit stop-loss and harm-minimizing defaults
EA-173,personality_profile_173,MAT 5.1,Karma,The Crossing of the Threshold — Karma,The Turning of the Wheel,Actions have echoes. Crossing the threshold means choosing with awareness of consequence and designing options that learn.,5,update beliefs quickly when feedback contradicts theory
EA-174,personality_profile_174,STG 5.2.1.1,Balanced Decisions,Push — Balanced Decisions,The Judicious Pivot,Clarity under pressure—structured choices that honor tradeoffs and consequences.,1,time-box analysis and define a ‘good-enough’ threshold
EA-174,personality_profile_174,STG 5.2.1.1,Balanced Decisions,Push — Balanced Decisions,The Judicious Pivot,Clarity under pressure—structured choices that honor tradeoffs and consequences.,2,pair quantitative scoring with lived context
EA-174,personality_profile_174,STG 5.2.1.1,Balanced Decisions,Push — Balanced Decisions,The Judicious Pivot,Clarity under pressure—structured choices that honor tradeoffs and consequences.,3,seek a strong counter-argument for every favorite option
EA-174,personality_profile_174,STG 5.2.1.1,Balanced Decisions,Push — Balanced Decisions,The Judicious Pivot,Clarity under pressure—structured choices that honor tradeoffs and consequences.,4,separate decision quality from outcome luck
EA-174,personality_profile_174,STG 5.2.1.1,Balanced Decisions,Push — Balanced Decisions,The Judicious Pivot,Clarity under pressure—structured choices that honor tradeoffs and consequences.,5,track post-decision learning in a journal
EA-175,personality_profile_175,STG 5.2.1.2,Responsibility,New world (set-up) — Responsibility,The Accountable Steward,"Ownership turns authority into safety and results—leaders make outcomes their duty, not their ego.",1,"delegate with outcomes, constraints, and check-ins"
EA-175,personality_profile_175,STG 5.2.1.2,Responsibility,New world (set-up) — Responsibility,The Accountable Steward,"Ownership turns authority into safety and results—leaders make outcomes their duty, not their ego.",2,separate fault from responsibility to enable learning
EA-175,personality_profile_175,STG 5.2.1.2,Responsibility,New world (set-up) — Responsibility,The Accountable Steward,"Ownership turns authority into safety and results—leaders make outcomes their duty, not their ego.",3,install lightweight metrics before escalation
EA-175,personality_profile_175,STG 5.2.1.2,Responsibility,New world (set-up) — Responsibility,The Accountable Steward,"Ownership turns authority into safety and results—leaders make outcomes their duty, not their ego.",4,model rest and boundaries to prevent burnout
EA-175,personality_profile_175,STG 5.2.1.2,Responsibility,New world (set-up) — Responsibility,The Accountable Steward,"Ownership turns authority into safety and results—leaders make outcomes their duty, not their ego.",5,codify AARs so lessons survive leadership churn
EA-176,personality_profile_176,STG 5.2.1.3,Elusive Intent,Fun and Games — Elusive Intent,The Unreadable,Strategic unpredictability preserves initiative without sacrificing ethics.,1,state red-line ethics before maneuvers begin
EA-176,personality_profile_176,STG 5.2.1.3,Elusive Intent,Fun and Games — Elusive Intent,The Unreadable,Strategic unpredictability preserves initiative without sacrificing ethics.,2,separate deception against adversaries from communication with allies
EA-176,personality_profile_176,STG 5.2.1.3,Elusive Intent,Fun and Games — Elusive Intent,The Unreadable,Strategic unpredictability preserves initiative without sacrificing ethics.,3,time-box analysis and commit to a line
EA-176,personality_profile_176,STG 5.2.1.3,Elusive Intent,Fun and Games — Elusive Intent,The Unreadable,Strategic unpredictability preserves initiative without sacrificing ethics.,4,pre-brief contingency trees to reduce team whiplash
EA-176,personality_profile_176,STG 5.2.1.3,Elusive Intent,Fun and Games — Elusive Intent,The Unreadable,Strategic unpredictability preserves initiative without sacrificing ethics.,5,"measure outcomes, not just outsmarting"
EA-177,personality_profile_177,STG 5.2.2.1,Inspire Others’ Potential,Old World Contrast (Resolution) — Inspire Others’ Potential,The Spark-Bringer,"Great leaders multiply capacity by spotting strengths, creating safety, and giving talent oxygen to burn brighter.",1,balance support with accountability
EA-177,personality_profile_177,STG 5.2.2.1,Inspire Others’ Potential,Old World Contrast (Resolution) — Inspire Others’ Potential,The Spark-Bringer,"Great leaders multiply capacity by spotting strengths, creating safety, and giving talent oxygen to burn brighter.",2,diagnose motive before assigning work
EA-177,personality_profile_177,STG 5.2.2.1,Inspire Others’ Potential,Old World Contrast (Resolution) — Inspire Others’ Potential,The Spark-Bringer,"Great leaders multiply capacity by spotting strengths, creating safety, and giving talent oxygen to burn brighter.",3,protect quiet talent from being overshadowed
EA-177,personality_profile_177,STG 5.2.2.1,Inspire Others’ Potential,Old World Contrast (Resolution) — Inspire Others’ Potential,The Spark-Bringer,"Great leaders multiply capacity by spotting strengths, creating safety, and giving talent oxygen to burn brighter.",4,codify rituals so inspiration scales
EA-177,personality_profile_177,STG 5.2.2.1,Inspire Others’ Potential,Old World Contrast (Resolution) — Inspire Others’ Potential,The Spark-Bringer,"Great leaders multiply capacity by spotting strengths, creating safety, and giving talent oxygen to burn brighter.",5,"train peers to multiply, not just admire"
EA-178,personality_profile_178,STG 5.2.2.2,Maven of Opportunities,Build-up (Set-up) — Maven of Opportunities,The Opportunity Maven,"Turn challenges into openings by scanning widely, debiasing your view, and keeping multiple options alive.",1,set decision gates for when to converge
EA-178,personality_profile_178,STG 5.2.2.2,Maven of Opportunities,Build-up (Set-up) — Maven of Opportunities,The Opportunity Maven,"Turn challenges into openings by scanning widely, debiasing your view, and keeping multiple options alive.",2,pair ideation with minimal test plans
EA-178,personality_profile_178,STG 5.2.2.2,Maven of Opportunities,Build-up (Set-up) — Maven of Opportunities,The Opportunity Maven,"Turn challenges into openings by scanning widely, debiasing your view, and keeping multiple options alive.",3,timebox exploration vs. commitment
EA-178,personality_profile_178,STG 5.2.2.2,Maven of Opportunities,Build-up (Set-up) — Maven of Opportunities,The Opportunity Maven,"Turn challenges into openings by scanning widely, debiasing your view, and keeping multiple options alive.",4,track bias checks in writing
EA-178,personality_profile_178,STG 5.2.2.2,Maven of Opportunities,Build-up (Set-up) — Maven of Opportunities,The Opportunity Maven,"Turn challenges into openings by scanning widely, debiasing your view, and keeping multiple options alive.",5,design stop-rules before starting experiments
EA-179,personality_profile_179,STG 5.2.2.3,Transformational Leadership,The Road of Trials — Transformational Leadership,The Transformation Architect,"Vision, sequenced change, and coalition-building turn intent into irreversible momentum.",1,anchor vision to measurable early wins
EA-179,personality_profile_179,STG 5.2.2.3,Transformational Leadership,The Road of Trials — Transformational Leadership,The Transformation Architect,"Vision, sequenced change, and coalition-building turn intent into irreversible momentum.",2,decentralize authority with clear intent
EA-179,personality_profile_179,STG 5.2.2.3,Transformational Leadership,The Road of Trials — Transformational Leadership,The Transformation Architect,"Vision, sequenced change, and coalition-building turn intent into irreversible momentum.",3,schedule recovery to prevent burnout
EA-179,personality_profile_179,STG 5.2.2.3,Transformational Leadership,The Road of Trials — Transformational Leadership,The Transformation Architect,"Vision, sequenced change, and coalition-building turn intent into irreversible momentum.",4,map dependencies before committing
EA-179,personality_profile_179,STG 5.2.2.3,Transformational Leadership,The Road of Trials — Transformational Leadership,The Transformation Architect,"Vision, sequenced change, and coalition-building turn intent into irreversible momentum.",5,close the loop with feedback and iteration
EA-180,personality_profile_180,STG 5.2.3.1,Flow Through Alignment,Midpoint — Flow Through Alignment,The Flowwright,"Peak performance emerges when purpose, preparation, and presence lock into alignment—especially under supreme pressure.",1,"treat flow as renewable, not infinite"
EA-180,personality_profile_180,STG 5.2.3.1,Flow Through Alignment,Midpoint — Flow Through Alignment,The Flowwright,"Peak performance emerges when purpose, preparation, and presence lock into alignment—especially under supreme pressure.",2,schedule micro-recovery between sprints
EA-180,personality_profile_180,STG 5.2.3.1,Flow Through Alignment,Midpoint — Flow Through Alignment,The Flowwright,"Peak performance emerges when purpose, preparation, and presence lock into alignment—especially under supreme pressure.",3,invite dissent to prevent blind spots
EA-180,personality_profile_180,STG 5.2.3.1,Flow Through Alignment,Midpoint — Flow Through Alignment,The Flowwright,"Peak performance emerges when purpose, preparation, and presence lock into alignment—especially under supreme pressure.",4,separate identity from performance peaks
EA-180,personality_profile_180,STG 5.2.3.1,Flow Through Alignment,Midpoint — Flow Through Alignment,The Flowwright,"Peak performance emerges when purpose, preparation, and presence lock into alignment—especially under supreme pressure.",5,document repeatable flow triggers for the team
EA-181,personality_profile_181,STG 5.2.3.2,Resolute Persuasion,Reversal (resolution) — Resolute Persuasion,The Conviction Courier,"Turn hard-won insight into movement by speaking with clarity, care, and courage.",1,pair every claim with a checkable proof point
EA-181,personality_profile_181,STG 5.2.3.2,Resolute Persuasion,Reversal (resolution) — Resolute Persuasion,The Conviction Courier,"Turn hard-won insight into movement by speaking with clarity, care, and courage.",2,invite and summarize dissent before closing
EA-181,personality_profile_181,STG 5.2.3.2,Resolute Persuasion,Reversal (resolution) — Resolute Persuasion,The Conviction Courier,"Turn hard-won insight into movement by speaking with clarity, care, and courage.",3,use clear asks with optional on-ramps
EA-181,personality_profile_181,STG 5.2.3.2,Resolute Persuasion,Reversal (resolution) — Resolute Persuasion,The Conviction Courier,"Turn hard-won insight into movement by speaking with clarity, care, and courage.",4,separate persuasion session from decision moment
EA-181,personality_profile_181,STG 5.2.3.2,Resolute Persuasion,Reversal (resolution) — Resolute Persuasion,The Conviction Courier,"Turn hard-won insight into movement by speaking with clarity, care, and courage.",5,"measure impact: changed behavior, not applause"
EA-182,personality_profile_182,STG 5.2.3.3,Self-Control,Reaction (set-up) — Self-Control,The Inner Helm,"When success arrives, the true test begins: govern your impulses so wisdom can steer the win.",1,name the feeling before you choose the action
EA-182,personality_profile_182,STG 5.2.3.3,Self-Control,Reaction (set-up) — Self-Control,The Inner Helm,"When success arrives, the true test begins: govern your impulses so wisdom can steer the win.",2,pair discipline with recovery windows
EA-182,personality_profile_182,STG 5.2.3.3,Self-Control,Reaction (set-up) — Self-Control,The Inner Helm,"When success arrives, the true test begins: govern your impulses so wisdom can steer the win.",3,replace suppression with skillful expression
EA-182,personality_profile_182,STG 5.2.3.3,Self-Control,Reaction (set-up) — Self-Control,The Inner Helm,"When success arrives, the true test begins: govern your impulses so wisdom can steer the win.",4,use pre-commitments for known weak spots
EA-182,personality_profile_182,STG 5.2.3.3,Self-Control,Reaction (set-up) — Self-Control,The Inner Helm,"When success arrives, the true test begins: govern your impulses so wisdom can steer the win.",5,"track energy, not just output"
EA-183,personality_profile_183,MAT 5.2,Inventive Intent,The Supreme Ordeal — Inventive Intent,The Breakthrough Architect,Revelation fuels invention—turn insight into systems that reframe the whole journey.,1,time-box exploration and commit to a test
EA-183,personality_profile_183,MAT 5.2,Inventive Intent,The Supreme Ordeal — Inventive Intent,The Breakthrough Architect,Revelation fuels invention—turn insight into systems that reframe the whole journey.,2,pair wild ideas with falsifiable metrics
EA-183,personality_profile_183,MAT 5.2,Inventive Intent,The Supreme Ordeal — Inventive Intent,The Breakthrough Architect,Revelation fuels invention—turn insight into systems that reframe the whole journey.,3,sequence prototypes from smallest viable risk
EA-183,personality_profile_183,MAT 5.2,Inventive Intent,The Supreme Ordeal — Inventive Intent,The Breakthrough Architect,Revelation fuels invention—turn insight into systems that reframe the whole journey.,4,document assumptions explicitly
EA-183,personality_profile_183,MAT 5.2,Inventive Intent,The Supreme Ordeal — Inventive Intent,The Breakthrough Architect,Revelation fuels invention—turn insight into systems that reframe the whole journey.,5,design kill-criteria to prevent sunk-cost drift
EA-184,personality_profile_184,STG 5.2.4.1,Fail Often,Action (conflict) — Fail Often,The Failure Alchemist,"Frequent, honest failure becomes a learning engine—turning setbacks into signal and openings.",1,time-box analysis and move to test
EA-184,personality_profile_184,STG 5.2.4.1,Fail Often,Action (conflict) — Fail Often,The Failure Alchemist,"Frequent, honest failure becomes a learning engine—turning setbacks into signal and openings.",2,separate blame from causality explicitly
EA-184,personality_profile_184,STG 5.2.4.1,Fail Often,Action (conflict) — Fail Often,The Failure Alchemist,"Frequent, honest failure becomes a learning engine—turning setbacks into signal and openings.",3,pair every lesson with a behavior change
EA-184,personality_profile_184,STG 5.2.4.1,Fail Often,Action (conflict) — Fail Often,The Failure Alchemist,"Frequent, honest failure becomes a learning engine—turning setbacks into signal and openings.",4,protect recovery rituals after misses
EA-184,personality_profile_184,STG 5.2.4.1,Fail Often,Action (conflict) — Fail Often,The Failure Alchemist,"Frequent, honest failure becomes a learning engine—turning setbacks into signal and openings.",5,"celebrate learning velocity, not just outcomes"
EA-185,personality_profile_185,STG 5.2.4.2,Fail Fast,Dedication (resolution) — Fail Fast,The Sprintwright,Rapid experiments turn confusion into clarity—speed plus learning beats perfection.,1,time-box tests and schedule decision points
EA-185,personality_profile_185,STG 5.2.4.2,Fail Fast,Dedication (resolution) — Fail Fast,The Sprintwright,Rapid experiments turn confusion into clarity—speed plus learning beats perfection.,2,define success criteria before starting
EA-185,personality_profile_185,STG 5.2.4.2,Fail Fast,Dedication (resolution) — Fail Fast,The Sprintwright,Rapid experiments turn confusion into clarity—speed plus learning beats perfection.,3,protect recovery space between sprints
EA-185,personality_profile_185,STG 5.2.4.2,Fail Fast,Dedication (resolution) — Fail Fast,The Sprintwright,Rapid experiments turn confusion into clarity—speed plus learning beats perfection.,4,pair rapid tests with system-mapping reviews
EA-185,personality_profile_185,STG 5.2.4.2,Fail Fast,Dedication (resolution) — Fail Fast,The Sprintwright,Rapid experiments turn confusion into clarity—speed plus learning beats perfection.,5,publish learnings in a repeatable template
EA-186,personality_profile_186,STG 5.2.4.3,Fail Forward,Atonement with the Father — Fail Forward,The Restorer,"Failure, owned and examined, becomes the bridge to reconciliation, wisdom, and renewed purpose.",1,separate task failure from self-worth
EA-186,personality_profile_186,STG 5.2.4.3,Fail Forward,Atonement with the Father — Fail Forward,The Restorer,"Failure, owned and examined, becomes the bridge to reconciliation, wisdom, and renewed purpose.",2,pair apology with measurable restitution
EA-186,personality_profile_186,STG 5.2.4.3,Fail Forward,Atonement with the Father — Fail Forward,The Restorer,"Failure, owned and examined, becomes the bridge to reconciliation, wisdom, and renewed purpose.",3,publish lessons so others can learn
EA-186,personality_profile_186,STG 5.2.4.3,Fail Forward,Atonement with the Father — Fail Forward,The Restorer,"Failure, owned and examined, becomes the bridge to reconciliation, wisdom, and renewed purpose.",4,schedule reflection before response
EA-186,personality_profile_186,STG 5.2.4.3,Fail Forward,Atonement with the Father — Fail Forward,The Restorer,"Failure, owned and examined, becomes the bridge to reconciliation, wisdom, and renewed purpose.",5,create guardrails to prevent repeats
EA-187,personality_profile_187,STG 5.2.5.1,Responsibility,The Abyss — Responsibility,The Accountable,"In crisis, ownership restores control: accountability converts chaos into coordinated action.",1,"differentiate authority, responsibility, and accountability"
EA-187,personality_profile_187,STG 5.2.5.1,Responsibility,The Abyss — Responsibility,The Accountable,"In crisis, ownership restores control: accountability converts chaos into coordinated action.",2,replace blame language with control-language
EA-187,personality_profile_187,STG 5.2.5.1,Responsibility,The Abyss — Responsibility,The Accountable,"In crisis, ownership restores control: accountability converts chaos into coordinated action.",3,delegate outcomes with clear constraints
EA-187,personality_profile_187,STG 5.2.5.1,Responsibility,The Abyss — Responsibility,The Accountable,"In crisis, ownership restores control: accountability converts chaos into coordinated action.",4,close the loop on every commitment
EA-187,personality_profile_187,STG 5.2.5.1,Responsibility,The Abyss — Responsibility,The Accountable,"In crisis, ownership restores control: accountability converts chaos into coordinated action.",5,schedule post-mortems that end with prevention guards
EA-188,personality_profile_188,STG 5.2.5.2,Genuine,The Abyss — Genuine,The Genuine,Authenticity under pressure preserves trust and power; values are your compass in the dark.,1,separate core values from negotiables
EA-188,personality_profile_188,STG 5.2.5.2,Genuine,The Abyss — Genuine,The Genuine,Authenticity under pressure preserves trust and power; values are your compass in the dark.,2,pair candor with curiosity and care
EA-188,personality_profile_188,STG 5.2.5.2,Genuine,The Abyss — Genuine,The Genuine,Authenticity under pressure preserves trust and power; values are your compass in the dark.,3,name the personal stake before the claim
EA-188,personality_profile_188,STG 5.2.5.2,Genuine,The Abyss — Genuine,The Genuine,Authenticity under pressure preserves trust and power; values are your compass in the dark.,4,practice short truth-first updates in crisis
EA-188,personality_profile_188,STG 5.2.5.2,Genuine,The Abyss — Genuine,The Genuine,Authenticity under pressure preserves trust and power; values are your compass in the dark.,5,invite disconfirming feedback on your integrity
EA-189,personality_profile_189,STG 5.2.5.3,Inference,The Abyss — Inference,The Pattern-Seer,"Insight under pressure: read the hidden pattern, then act with probabilistic courage.",1,"separate facts, assumptions, and leaps"
EA-189,personality_profile_189,STG 5.2.5.3,Inference,The Abyss — Inference,The Pattern-Seer,"Insight under pressure: read the hidden pattern, then act with probabilistic courage.",2,time-box analysis before action
EA-189,personality_profile_189,STG 5.2.5.3,Inference,The Abyss — Inference,The Pattern-Seer,"Insight under pressure: read the hidden pattern, then act with probabilistic courage.",3,seek disconfirming evidence early
EA-189,personality_profile_189,STG 5.2.5.3,Inference,The Abyss — Inference,The Pattern-Seer,"Insight under pressure: read the hidden pattern, then act with probabilistic courage.",4,"use probability bands, not certainties"
EA-189,personality_profile_189,STG 5.2.5.3,Inference,The Abyss — Inference,The Pattern-Seer,"Insight under pressure: read the hidden pattern, then act with probabilistic courage.",5,teach the team your inference playbook
EA-190,personality_profile_190,STG 5.2.6.1,Purposefulness,The Ultimate Boon — Purposefulness,The North Star,"In the darkest hour, clarified purpose becomes renewable power and direction.",1,pair purpose with rest and renewal
EA-190,personality_profile_190,STG 5.2.6.1,Purposefulness,The Ultimate Boon — Purposefulness,The North Star,"In the darkest hour, clarified purpose becomes renewable power and direction.",2,periodically re-validate your why with data and feedback
EA-190,personality_profile_190,STG 5.2.6.1,Purposefulness,The Ultimate Boon — Purposefulness,The North Star,"In the darkest hour, clarified purpose becomes renewable power and direction.",3,separate identity from current outcomes
EA-190,personality_profile_190,STG 5.2.6.1,Purposefulness,The Ultimate Boon — Purposefulness,The North Star,"In the darkest hour, clarified purpose becomes renewable power and direction.",4,translate purpose into one visible daily habit
EA-190,personality_profile_190,STG 5.2.6.1,Purposefulness,The Ultimate Boon — Purposefulness,The North Star,"In the darkest hour, clarified purpose becomes renewable power and direction.",5,teach others to find their own why (not just follow yours)
EA-191,personality_profile_191,STG 5.2.6.2,Persistence,The Ultimate Boon — Persistence,The Last Mile,"When motivation fades, systems and small steady moves carry the load—effort compounds into power from within.",1,pair consistency with periodic review and pivot rules
EA-191,personality_profile_191,STG 5.2.6.2,Persistence,The Ultimate Boon — Persistence,The Last Mile,"When motivation fades, systems and small steady moves carry the load—effort compounds into power from within.",2,schedule recovery as a non-negotiable task
EA-191,personality_profile_191,STG 5.2.6.2,Persistence,The Ultimate Boon — Persistence,The Last Mile,"When motivation fades, systems and small steady moves carry the load—effort compounds into power from within.",3,"separate identity from streaks; track inputs, not ego"
EA-191,personality_profile_191,STG 5.2.6.2,Persistence,The Ultimate Boon — Persistence,The Last Mile,"When motivation fades, systems and small steady moves carry the load—effort compounds into power from within.",4,delegate one step to multiply endurance across the team
EA-191,personality_profile_191,STG 5.2.6.2,Persistence,The Ultimate Boon — Persistence,The Last Mile,"When motivation fades, systems and small steady moves carry the load—effort compounds into power from within.",5,use micro-experiments to refresh stale routines
EA-192,personality_profile_192,STG 5.2.6.3,Tolerance,The Ultimate Boon — Tolerance,The Open Compass,"At the moment of attainment, real wisdom is the capacity to hold contradictions without collapsing into false certainty—and to move forward kindly, anyway.",1,set decision deadlines when stakes are high
EA-192,personality_profile_192,STG 5.2.6.3,Tolerance,The Ultimate Boon — Tolerance,The Open Compass,"At the moment of attainment, real wisdom is the capacity to hold contradictions without collapsing into false certainty—and to move forward kindly, anyway.",2,name non-negotiables so tolerance has edges
EA-192,personality_profile_192,STG 5.2.6.3,Tolerance,The Ultimate Boon — Tolerance,The Open Compass,"At the moment of attainment, real wisdom is the capacity to hold contradictions without collapsing into false certainty—and to move forward kindly, anyway.",3,translate ambiguity into small reversible experiments
EA-192,personality_profile_192,STG 5.2.6.3,Tolerance,The Ultimate Boon — Tolerance,The Open Compass,"At the moment of attainment, real wisdom is the capacity to hold contradictions without collapsing into false certainty—and to move forward kindly, anyway.",4,"practice firm compassion: kind, clear, and timely"
EA-192,personality_profile_192,STG 5.2.6.3,Tolerance,The Ultimate Boon — Tolerance,The Open Compass,"At the moment of attainment, real wisdom is the capacity to hold contradictions without collapsing into false certainty—and to move forward kindly, anyway.",5,audit ‘tolerance drift’ where patience becomes avoidance
EA-193,personality_profile_193,STG 5.2.7.1,Burden,Flight — Burden,The Loadmaster,"When the weight spikes, momentum survives by spreading load and decisions—focus on the vital few, share the many.",1,delegate earlier—transfer authority with the task
EA-193,personality_profile_193,STG 5.2.7.1,Burden,Flight — Burden,The Loadmaster,"When the weight spikes, momentum survives by spreading load and decisions—focus on the vital few, share the many.",2,install visual WIP limits to prevent overload
EA-193,personality_profile_193,STG 5.2.7.1,Burden,Flight — Burden,The Loadmaster,"When the weight spikes, momentum survives by spreading load and decisions—focus on the vital few, share the many.",3,"practice brief, frequent syncs to share context"
EA-193,personality_profile_193,STG 5.2.7.1,Burden,Flight — Burden,The Loadmaster,"When the weight spikes, momentum survives by spreading load and decisions—focus on the vital few, share the many.",4,define exit criteria for your own tasks
EA-193,personality_profile_193,STG 5.2.7.1,Burden,Flight — Burden,The Loadmaster,"When the weight spikes, momentum survives by spreading load and decisions—focus on the vital few, share the many.",5,coach successors so responsibilities travel
EA-194,personality_profile_194,STG 5.2.7.2,Mental Clarity,Flight — Mental Clarity,The Quiet Blade,"As forces converge, sharpen attention, cut noise, and aim resources with surgical precision.",1,balance precision with humility—hold frames lightly
EA-194,personality_profile_194,STG 5.2.7.2,Mental Clarity,Flight — Mental Clarity,The Quiet Blade,"As forces converge, sharpen attention, cut noise, and aim resources with surgical precision.",2,timebox analysis to avoid stall-out
EA-194,personality_profile_194,STG 5.2.7.2,Mental Clarity,Flight — Mental Clarity,The Quiet Blade,"As forces converge, sharpen attention, cut noise, and aim resources with surgical precision.",3,"share context, not just conclusions"
EA-194,personality_profile_194,STG 5.2.7.2,Mental Clarity,Flight — Mental Clarity,The Quiet Blade,"As forces converge, sharpen attention, cut noise, and aim resources with surgical precision.",4,"protect recovery (sleep, breaks) to protect clarity"
EA-194,personality_profile_194,STG 5.2.7.2,Mental Clarity,Flight — Mental Clarity,The Quiet Blade,"As forces converge, sharpen attention, cut noise, and aim resources with surgical precision.",5,blend intuition (System 1) with verification (System 2)
EA-195,personality_profile_195,STG 5.2.7.3,Shared Wealth,Flight — Shared Wealth,The Commons Architect,"Prosperity scales when value is designed to circulate—fairly, transparently, and where it’s needed most.",1,"pilot small, then scale what proves equitable"
EA-195,personality_profile_195,STG 5.2.7.3,Shared Wealth,Flight — Shared Wealth,The Commons Architect,"Prosperity scales when value is designed to circulate—fairly, transparently, and where it’s needed most.",2,co-design rules with affected communities
EA-195,personality_profile_195,STG 5.2.7.3,Shared Wealth,Flight — Shared Wealth,The Commons Architect,"Prosperity scales when value is designed to circulate—fairly, transparently, and where it’s needed most.",3,publish a simple scorecard everyone understands
EA-195,personality_profile_195,STG 5.2.7.3,Shared Wealth,Flight — Shared Wealth,The Commons Architect,"Prosperity scales when value is designed to circulate—fairly, transparently, and where it’s needed most.",4,create co-ownership and succession pathways
EA-195,personality_profile_195,STG 5.2.7.3,Shared Wealth,Flight — Shared Wealth,The Commons Architect,"Prosperity scales when value is designed to circulate—fairly, transparently, and where it’s needed most.",5,guard against saviorism; enable local agency
EA-196,personality_profile_196,STG 5.2.8.1,Honor,Rescue from Without — Honor,The Oathkeeper,"When the stakes spike, values must get louder—not quieter. Integrity becomes the beacon others can navigate by.",1,pair integrity with speed: set pre-agreed guardrails
EA-196,personality_profile_196,STG 5.2.8.1,Honor,Rescue from Without — Honor,The Oathkeeper,"When the stakes spike, values must get louder—not quieter. Integrity becomes the beacon others can navigate by.",2,distinguish core values from preferences
EA-196,personality_profile_196,STG 5.2.8.1,Honor,Rescue from Without — Honor,The Oathkeeper,"When the stakes spike, values must get louder—not quieter. Integrity becomes the beacon others can navigate by.",3,"practice concise transparency (right info, right time)"
EA-196,personality_profile_196,STG 5.2.8.1,Honor,Rescue from Without — Honor,The Oathkeeper,"When the stakes spike, values must get louder—not quieter. Integrity becomes the beacon others can navigate by.",4,share ethical load via peer review and rotation
EA-196,personality_profile_196,STG 5.2.8.1,Honor,Rescue from Without — Honor,The Oathkeeper,"When the stakes spike, values must get louder—not quieter. Integrity becomes the beacon others can navigate by.",5,"celebrate course-corrections, not just perfect plans"
EA-197,personality_profile_197,STG 5.2.8.2,Influence,Rescue from Without — Influence,The Bridge-Builder,Credibility multiplied by generosity turns allies into amplifiers; influence is earned long before the ask.,1,set ethical guardrails for persuasion in advance
EA-197,personality_profile_197,STG 5.2.8.2,Influence,Rescue from Without — Influence,The Bridge-Builder,Credibility multiplied by generosity turns allies into amplifiers; influence is earned long before the ask.,2,"practice concise, courageous asks"
EA-197,personality_profile_197,STG 5.2.8.2,Influence,Rescue from Without — Influence,The Bridge-Builder,Credibility multiplied by generosity turns allies into amplifiers; influence is earned long before the ask.,3,time-box outreach to protect deep work
EA-197,personality_profile_197,STG 5.2.8.2,Influence,Rescue from Without — Influence,The Bridge-Builder,Credibility multiplied by generosity turns allies into amplifiers; influence is earned long before the ask.,4,invite informed dissent early to strengthen buy-in
EA-197,personality_profile_197,STG 5.2.8.2,Influence,Rescue from Without — Influence,The Bridge-Builder,Credibility multiplied by generosity turns allies into amplifiers; influence is earned long before the ask.,5,track value delivered before every request
EA-198,personality_profile_198,MAT 5.3,Justice,Rescue from Without — Justice,The Keeper of the Scales,"After the storm, equity is the rebuilding plan—justice aligns repair with responsibility so trust can return.",1,time-box analysis to prevent fairness paralysis
